D117,relu,N00,0.00040627433536825273,N01,-0.0121379673513417,N02,-0.009293267513632419,N03,0.022885855807480544,N04,0.04241918189011961,N05,0.059585119719750834,B0,-2.865815524409258
D118,relu,N00,-0.027081381178491536,N01,0.012356981121970244,N02,0.009121049101206077,N03,0.07578685102921069,N04,0.011380791624214378,N05,0.022831772865150115,B0,-2.50733390498883
D119,relu,N00,0.009448315588531465,N01,-0.06409502399340898,N02,-0.0001839810638266107,N03,-0.008336500862418255,N04,0.10662371200154515,N05,0.026259109831553835,B0,-2.9293569857205486
D120,relu,N00,-0.04620496081796962,N01,0.010209036838457163,N02,0.009754563842029463,N03,0.09509552338824658,N04,6.9434670328474e-05,N05,0.0008390450182366701,B0,-2.162325098370805
D121,relu,N00,0.008091239318362576,N01,-0.03271233782479366,N02,0.011355821917847748,N03,0.025669149363518242,N04,0.05185138259923161,N05,0.029535629933506294,B0,-2.46300626776621
D122,relu,N00,0.006088288111809247,N01,0.014243530168257964,N02,-0.023125466672613858,N03,0.024618672932142198,N04,0.015084540739975118,N05,0.07119484023638688,B0,-2.5487952424793683
D123,relu,N00,-0.002818469821557414,N01,0.002622476299190773,N02,0.21536767120596886,N03,0.06543665830343146,N04,0.04965070931543062,N05,-0.1734553939373082,B0,-0.7514644786656501
D124,relu,N00,0.006466675265951457,N01,0.015058681467465475,N02,-0.04628653212460272,N03,0.005719213360671556,N04,0.00015814310055232725,N05,0.09441825850482607,B0,-2.30601012941264
D125,relu,N00,0.07507005226647373,N01,-0.008342631519869049,N02,-0.005986096800419494,N03,0.16789891634299084,N04,0.006181569480836627,N05,0.015799604121518557,B0,-4.687032407597558
D126,relu,N00,-0.009865758534290415,N01,-0.02813168490538977,N02,0.021328789767311337,N03,0.058922796535488174,N04,0.05153410268191797,N05,0.016933356702720028,B0,-2.944456766605713
D127,relu,N00,0.004411621800561228,N01,0.018256869813129746,N02,-0.09310787623206088,N03,-0.005328135538911032,N04,-0.007490437798450618,N05,0.15619904724964723,B0,-3.376907140911524
D128,relu,N00,0.005903695837474319,N01,-0.08824230683239785,N02,0.020913929065105072,N03,0.004942142056987639,N04,0.11344201281258777,N05,-0.01860933901170247,B0,-2.362490828316487
D129,relu,N00,0.008628776540568777,N01,-0.03776973040682769,N02,0.015830801011791726,N03,0.020835836585517218,N04,0.05782536481219518,N05,0.022080370771045795,B0,-2.3328789453314487
D130,relu,N00,0.22384033384804422,N01,-0.0038753073831124447,N02,0.0021876280807868564,N03,-0.18585330707041078,N04,0.050918667427286866,N05,0.07626981369258819,B0,-0.9265912678888604
D131,relu,N00,0.03306244325966466,N01,0.024771466294526683,N02,0.050983306568748284,N03,-0.017445836420483488,N04,0.08913430672339571,N05,-0.03841854679351322,B0,-1.9499049770382326
D20,regular,D10,-0.004649492,D11,0.11115158,D12,-0.065840684,D13,-0.16471875,D14,0.09793243,D15,0.10156379,D16,0.016665433,D17,-0.025348708,D18,0.0003942335,D19,0.0016905168,D110,0.103259645,D111,-0.015066653,D112,0.022697957,D113,0.10330339,D114,0.00734037,D115,0.07343995,D116,0.019975625,D117,0.03796087,D118,0.109773435,D119,-0.009129561,D120,0.12172026,D121,0.020464353,D122,0.023897864,D123,-0.0041408446,D124,0.0026986396,D125,-0.061515123,D126,0.063785546,D127,-0.007969919,D128,-0.0019511736,D129,0.014678819,D130,0.19897455,D131,-0.22553368,N00,0.2211966898776202,N01,-0.004657673988718413,N02,-0.004135469475575985,N03,0.8868419232037993,N04,-0.0034272666534728756,N05,-0.012727620287504146,B1,2.5674608717850944
D21,regular,D10,-0.06623731,D11,-0.0020817183,D12,-0.03323057,D13,-0.00102361,D14,0.035558783,D15,0.029510824,D16,0.0070434064,D17,0.11102238,D18,0.008338327,D19,0.22906499,D110,0.113122284,D111,-0.09523587,D112,0.0703365,D113,-0.004693129,D114,0.0152433375,D115,0.011043004,D116,-0.34808713,D117,0.071871854,D118,0.017078288,D119,0.11549227,D120,0.00435678,D121,0.10739322,D122,0.025357975,D123,0.0062295767,D124,0.0030022003,D125,0.04366118,D126,0.087829575,D127,-0.008654716,D128,0.12584628,D129,0.11619672,D130,0.011616509,D131,-0.013608995,N00,-0.0027891419485168,N01,0.21688439722935063,N02,-0.006214496158211532,N03,-0.011516064597492666,N04,0.9212514433234166,N05,-0.014501405695948464,B1,2.2741321523344915
D22,regular,D10,0.0038579938,D11,-0.0033837887,D12,-0.03330326,D13,0.0046613463,D14,0.02424279,D15,0.025234435,D16,0.10715578,D17,0.10640674,D18,-0.2626837,D19,-0.0058997953,D110,-0.021719312,D111,0.02864241,D112,0.074736156,D113,0.106727265,D114,-0.07147942,D115,0.07412744,D116,0.021275414,D117,0.06558972,D118,0.01810888,D119,0.020095615,D120,-0.00050947897,D121,0.023350587,D122,0.09960271,D123,0.21827993,D124,0.11100509,D125,0.041673146,D126,-0.003327516,D127,0.11976559,D128,-0.029593946,D129,0.012284189,D130,-0.0023092239,D131,-0.23918177,N00,-0.002510073900183314,N01,-0.005739958663774998,N02,0.21699391176072005,N03,-0.010039257007252217,N04,-0.0029682381863058117,N05,0.8982542003600997,B1,2.408554106145978
